estado,municipio,bioma,ano,mês,dia,estacao
ESPÍRITO SANTO,APIACÁ,Mata Atlântica,2024,10,16,Primavera
MINAS GERAIS,COQUEIRAL,Mata Atlântica,2024,10,16,Primavera
SÃO PAULO,PAULÍNIA,Cerrado,2024,10,16,Primavera
SÃO PAULO,ARAÇARIGUAMA,Mata Atlântica,2024,10,16,Primavera
MINAS GERAIS,SÃO FRANCISCO,Cerrado,2024,10,16,Primavera
MINAS GERAIS,ICARAÍ DE MINAS,Cerrado,2024,10,16,Primavera
MATO GROSSO DO SUL,CORONEL SAPUCAIA,Mata Atlântica,2024,10,16,Primavera
SÃO PAULO,BRAGANÇA PAULISTA,Mata Atlântica,2024,10,16,Primavera
MINAS GERAIS,BUENO BRANDÃO,Mata Atlântica,2024,10,16,Primavera
MATO GROSSO DO SUL,BANDEIRANTES,Cerrado,2024,10,16,Primavera
MATO GROSSO DO SUL,SIDROLÂNDIA,Cerrado,2024,10,16,Primavera
MINAS GERAIS,SÃO GONÇALO DO ABAETÉ,Cerrado,2024,10,16,Primavera
GOIÁS,IVOLÂNDIA,Cerrado,2024,10,16,Primavera
MINAS GERAIS,LAGOA GRANDE,Cerrado,2024,10,16,Primavera
MINAS GERAIS,SÃO TOMÁS DE AQUINO,Cerrado,2024,10,16,Primavera
MINAS GERAIS,CAPETINGA,Cerrado,2024,10,16,Primavera
MINAS GERAIS,UBERABA,Cerrado,2024,10,16,Primavera
MATO GROSSO DO SUL,RIO BRILHANTE,Mata Atlântica,2024,10,16,Primavera
MATO GROSSO DO SUL,CAMAPUÃ,Cerrado,2024,10,16,Primavera
RIO DE JANEIRO,BARRA MANSA,Mata Atlântica,2024,10,16,Primavera
RIO DE JANEIRO,RIO CLARO,Mata Atlântica,2024,10,16,Primavera
MINAS GERAIS,CONCEIÇÃO DA BARRA DE MINAS,Mata Atlântica,2024,10,16,Primavera
MINAS GERAIS,IBITURUNA,Mata Atlântica,2024,10,16,Primavera
SÃO PAULO,BURI,Cerrado,2024,10,16,Primavera
SÃO PAULO,TORRINHA,Cerrado,2024,10,16,Primavera
SÃO PAULO,SOROCABA,Mata Atlântica,2024,10,16,Primavera
MINAS GERAIS,SÃO JOÃO BATISTA DO GLÓRIA,Cerrado,2024,10,16,Primavera
MINAS GERAIS,ARAÚJOS,Cerrado,2024,10,16,Primavera
MINAS GERAIS,SANTA ROSA DA SERRA,Cerrado,2024,10,16,Primavera
RIO DE JANEIRO,PARACAMBI,Mata Atlântica,2024,10,16,Primavera
PARANÁ,ALTÔNIA,Mata Atlântica,2024,10,16,Primavera
SÃO PAULO,PRESIDENTE PRUDENTE,Mata Atlântica,2024,10,16,Primavera
MINAS GERAIS,CAMPINA VERDE,Mata Atlântica,2024,10,16,Primavera
MINAS GERAIS,CANDEIAS,Mata Atlântica,2024,10,16,Primavera
MINAS GERAIS,ANDRELÂNDIA,Mata Atlântica,2024,10,16,Primavera
MATO GROSSO,QUERÊNCIA,Amazônia,2024,10,16,Primavera
MATO GROSSO,MARCELÂNDIA,Amazônia,2024,10,16,Primavera
MATO GROSSO,GUIRATINGA,Cerrado,2024,10,16,Primavera
MATO GROSSO,DOM AQUINO,Cerrado,2024,10,16,Primavera
PIAUÍ,SEBASTIÃO BARROS,Cerrado,2024,10,16,Primavera
PIAUÍ,SÃO GONÇALO DO GURGUÉIA,Cerrado,2024,10,16,Primavera
MATO GROSSO,TESOURO,Cerrado,2024,10,16,Primavera
GOIÁS,DOVERLÂNDIA,Cerrado,2024,10,16,Primavera
MATO GROSSO,NOVO SÃO JOAQUIM,Cerrado,2024,10,16,Primavera
MATO GROSSO,CANARANA,Amazônia,2024,10,16,Primavera
GOIÁS,CAVALCANTE,Cerrado,2024,10,16,Primavera
GOIÁS,BALIZA,Cerrado,2024,10,16,Primavera
BAHIA,MALHADA,Cerrado,2024,10,16,Primavera
MINAS GERAIS,JUVENÍLIA,Cerrado,2024,10,16,Primavera
MINAS GERAIS,SÃO JOÃO DAS MISSÕES,Cerrado,2024,10,16,Primavera
MINAS GERAIS,ITACARAMBI,Cerrado,2024,10,16,Primavera
MINAS GERAIS,JAÍBA,Cerrado,2024,10,16,Primavera
MINAS GERAIS,SÃO JOÃO DAS MISSÕES,Caatinga,2024,10,16,Primavera
BAHIA,TABOCAS DO BREJO VELHO,Cerrado,2024,10,16,Primavera
PIAUÍ,BOM JESUS,Cerrado,2024,10,16,Primavera
PIAUÍ,BOM JESUS,Caatinga,2024,10,16,Primavera
BAHIA,PILÃO ARCADO,Cerrado,2024,10,16,Primavera
PIAUÍ,BONFIM DO PIAUÍ,Caatinga,2024,10,16,Primavera
MATO GROSSO,NOSSA SENHORA DO LIVRAMENTO,Pantanal,2024,10,16,Primavera
MATO GROSSO,SANTO ANTÔNIO DO LEVERGER,Pantanal,2024,10,16,Primavera
BAHIA,IUIU,Cerrado,2024,10,16,Primavera
MINAS GERAIS,ESPINOSA,Caatinga,2024,10,16,Primavera
BAHIA,MATINA,Caatinga,2024,10,16,Primavera
BAHIA,IBIASSUCÊ,Caatinga,2024,10,16,Primavera
BAHIA,LICÍNIO DE ALMEIDA,Caatinga,2024,10,16,Primavera
BAHIA,IBITIARA,Caatinga,2024,10,16,Primavera
MATO GROSSO,NOVA OLÍMPIA,Amazônia,2024,10,16,Primavera
MATO GROSSO,NORTELÂNDIA,Cerrado,2024,10,16,Primavera
GOIÁS,VILA PROPÍCIO,Cerrado,2024,10,16,Primavera
BAHIA,BONINAL,Caatinga,2024,10,16,Primavera
BAHIA,MACAÚBAS,Caatinga,2024,10,16,Primavera
BAHIA,CATURAMA,Caatinga,2024,10,16,Primavera
BAHIA,TANQUE NOVO,Caatinga,2024,10,16,Primavera
BAHIA,PARATINGA,Cerrado,2024,10,16,Primavera
BAHIA,CENTRAL,Caatinga,2024,10,16,Primavera
BAHIA,BARRO ALTO,Caatinga,2024,10,16,Primavera
BAHIA,XIQUE-XIQUE,Cerrado,2024,10,16,Primavera
BAHIA,MORPARÁ,Caatinga,2024,10,16,Primavera
MATO GROSSO,JUARA,Amazônia,2024,10,16,Primavera
BAHIA,CAMPO FORMOSO,Caatinga,2024,10,16,Primavera
BAHIA,CONTENDAS DO SINCORÁ,Caatinga,2024,10,16,Primavera
BAHIA,MARACÁS,Caatinga,2024,10,16,Primavera
BAHIA,BELO CAMPO,Caatinga,2024,10,16,Primavera
BAHIA,CONDEÚBA,Caatinga,2024,10,16,Primavera
BAHIA,MAETINGA,Caatinga,2024,10,16,Primavera
BAHIA,ANAGÉ,Mata Atlântica,2024,10,16,Primavera
BAHIA,BELO CAMPO,Mata Atlântica,2024,10,16,Primavera
BAHIA,MANOEL VITORINO,Caatinga,2024,10,16,Primavera
BAHIA,MONTE SANTO,Caatinga,2024,10,16,Primavera
BAHIA,CANUDOS,Caatinga,2024,10,16,Primavera
BAHIA,SANTALUZ,Caatinga,2024,10,16,Primavera
TOCANTINS,SAMPAIO,Cerrado,2024,10,16,Primavera
PARÁ,MÃE DO RIO,Amazônia,2024,10,16,Primavera
PARÁ,ABEL FIGUEIREDO,Amazônia,2024,10,16,Primavera
PARÁ,BOM JESUS DO TOCANTINS,Amazônia,2024,10,16,Primavera
TOCANTINS,BURITI DO TOCANTINS,Cerrado,2024,10,16,Primavera
TOCANTINS,SÃO SEBASTIÃO DO TOCANTINS,Amazônia,2024,10,16,Primavera
TOCANTINS,ABREULÂNDIA,Cerrado,2024,10,16,Primavera
MATO GROSSO,VILA RICA,Amazônia,2024,10,16,Primavera
PARÁ,TUCUMÃ,Amazônia,2024,10,16,Primavera
PARÁ,NOVO PROGRESSO,Amazônia,2024,10,16,Primavera
MATO GROSSO,MATUPÁ,Amazônia,2024,10,16,Primavera
MATO GROSSO,TABAPORÃ,Amazônia,2024,10,16,Primavera
MATO GROSSO,ALTA FLORESTA,Amazônia,2024,10,16,Primavera
MATO GROSSO,NOVA MONTE VERDE,Amazônia,2024,10,16,Primavera
MATO GROSSO,JURUENA,Amazônia,2024,10,16,Primavera
MATO GROSSO,ARIPUANÃ,Amazônia,2024,10,16,Primavera
MATO GROSSO,RONDOLÂNDIA,Amazônia,2024,10,16,Primavera
AMAZONAS,HUMAITÁ,Amazônia,2024,10,16,Primavera
PIAUÍ,PICOS,Caatinga,2024,10,16,Primavera
PARAÍBA,ALAGOA GRANDE,Caatinga,2024,10,16,Primavera
PARAÍBA,MONTEIRO,Caatinga,2024,10,16,Primavera
PERNAMBUCO,IGUARACY,Caatinga,2024,10,16,Primavera
PARAÍBA,IMACULADA,Caatinga,2024,10,16,Primavera
PARAÍBA,MATURÉIA,Caatinga,2024,10,16,Primavera
PARAÍBA,SOUSA,Caatinga,2024,10,16,Primavera
CEARÁ,ARACOIABA,Caatinga,2024,10,16,Primavera
CEARÁ,MILHÃ,Caatinga,2024,10,16,Primavera
CEARÁ,INDEPENDÊNCIA,Caatinga,2024,10,16,Primavera
CEARÁ,TAMBORIL,Caatinga,2024,10,16,Primavera
CEARÁ,JARDIM,Caatinga,2024,10,16,Primavera
CEARÁ,CRATO,Caatinga,2024,10,16,Primavera
CEARÁ,FARIAS BRITO,Caatinga,2024,10,16,Primavera
PERNAMBUCO,SANTA CRUZ,Caatinga,2024,10,16,Primavera
CEARÁ,HIDROLÂNDIA,Caatinga,2024,10,16,Primavera
CEARÁ,FORQUILHA,Caatinga,2024,10,16,Primavera
CEARÁ,FRECHEIRINHA,Caatinga,2024,10,16,Primavera
PIAUÍ,PIMENTEIRAS,Caatinga,2024,10,16,Primavera
CEARÁ,QUITERIANÓPOLIS,Caatinga,2024,10,16,Primavera
PIAUÍ,JACOBINA DO PIAUÍ,Caatinga,2024,10,16,Primavera
PIAUÍ,SÃO JOSÉ DO PIAUÍ,Caatinga,2024,10,16,Primavera
PIAUÍ,MATIAS OLÍMPIO,Cerrado,2024,10,16,Primavera
PIAUÍ,AMARANTE,Caatinga,2024,10,16,Primavera
PIAUÍ,ELESBÃO VELOSO,Caatinga,2024,10,16,Primavera
PIAUÍ,OEIRAS,Caatinga,2024,10,16,Primavera
PIAUÍ,FLORIANO,Caatinga,2024,10,16,Primavera
PIAUÍ,BREJO DO PIAUÍ,Caatinga,2024,10,16,Primavera
MARANHÃO,MATA ROMA,Cerrado,2024,10,16,Primavera
MARANHÃO,MORROS,Cerrado,2024,10,16,Primavera
MARANHÃO,HUMBERTO DE CAMPOS,Cerrado,2024,10,16,Primavera
MARANHÃO,AXIXÁ,Amazônia,2024,10,16,Primavera
MARANHÃO,CAPINZAL DO NORTE,Cerrado,2024,10,16,Primavera
MARANHÃO,ALTO ALEGRE DO MARANHÃO,Cerrado,2024,10,16,Primavera
MARANHÃO,JOSELÂNDIA,Cerrado,2024,10,16,Primavera
PIAUÍ,ANTÔNIO ALMEIDA,Cerrado,2024,10,16,Primavera
PIAUÍ,PORTO ALEGRE DO PIAUÍ,Cerrado,2024,10,16,Primavera
PIAUÍ,CURRAIS,Cerrado,2024,10,16,Primavera
PIAUÍ,URUÇUÍ,Cerrado,2024,10,16,Primavera
MARANHÃO,BACURI,Amazônia,2024,10,16,Primavera
MARANHÃO,SERRANO DO MARANHÃO,Amazônia,2024,10,16,Primavera
MARANHÃO,TURIAÇU,Amazônia,2024,10,16,Primavera
MARANHÃO,PEDRO DO ROSÁRIO,Amazônia,2024,10,16,Primavera
MARANHÃO,SÃO JOÃO BATISTA,Amazônia,2024,10,16,Primavera
MARANHÃO,SÃO BENTO,Amazônia,2024,10,16,Primavera
MARANHÃO,ARAME,Cerrado,2024,10,16,Primavera
MARANHÃO,BACABAL,Cerrado,2024,10,16,Primavera
MARANHÃO,LAGO VERDE,Amazônia,2024,10,16,Primavera
MARANHÃO,GRAJAÚ,Amazônia,2024,10,16,Primavera
PIAUÍ,SANTA FILOMENA,Cerrado,2024,10,16,Primavera
PARÁ,GARRAFÃO DO NORTE,Amazônia,2024,10,16,Primavera
AMAPÁ,ITAUBAL,Amazônia,2024,10,16,Primavera
AMAPÁ,PRACUÚBA,Amazônia,2024,10,16,Primavera
PARÁ,CURUÁ,Amazônia,2024,10,16,Primavera
PARÁ,SÃO SEBASTIÃO DA BOA VISTA,Amazônia,2024,10,16,Primavera
PARÁ,TRACUATEUA,Amazônia,2024,10,16,Primavera
MARANHÃO,CARUTAPERA,Amazônia,2024,10,16,Primavera
AMAZONAS,BARCELOS,Amazônia,2024,10,16,Primavera
AMAZONAS,URUCURITUBA,Amazônia,2024,10,16,Primavera
PARÁ,LIMOEIRO DO AJURU,Amazônia,2024,10,16,Primavera
PARÁ,BENEVIDES,Amazônia,2024,10,16,Primavera
PARÁ,SANTA IZABEL DO PARÁ,Amazônia,2024,10,16,Primavera
PARÁ,MARAPANIM,Amazônia,2024,10,16,Primavera
PARÁ,IGARAPÉ-AÇU,Amazônia,2024,10,16,Primavera
PARÁ,IRITUIA,Amazônia,2024,10,16,Primavera
PARÁ,CONCÓRDIA DO PARÁ,Amazônia,2024,10,16,Primavera
RORAIMA,UIRAMUTÃ,Amazônia,2024,10,16,Primavera
RIO GRANDE DO SUL,ESTEIO,Pampa,2024,10,16,Primavera
SANTA CATARINA,JOINVILLE,Mata Atlântica,2024,10,16,Primavera
SANTA CATARINA,PAINEL,Mata Atlântica,2024,10,16,Primavera
SANTA CATARINA,IOMERÊ,Mata Atlântica,2024,10,16,Primavera
SANTA CATARINA,ITAPIRANGA,Mata Atlântica,2024,10,16,Primavera
SANTA CATARINA,RIO DAS ANTAS,Mata Atlântica,2024,10,16,Primavera
SANTA CATARINA,PONTE ALTA DO NORTE,Mata Atlântica,2024,10,16,Primavera
SANTA CATARINA,TANGARÁ,Mata Atlântica,2024,10,16,Primavera
SANTA CATARINA,LEBON RÉGIS,Mata Atlântica,2024,10,16,Primavera
MINAS GERAIS,SANTO HIPÓLITO,Cerrado,2024,10,16,Primavera
MINAS GERAIS,LASSANCE,Cerrado,2024,10,16,Primavera
MINAS GERAIS,CRISTAIS,Cerrado,2024,10,16,Primavera
MINAS GERAIS,CAMPESTRE,Mata Atlântica,2024,10,16,Primavera
MINAS GERAIS,DIVISA NOVA,Mata Atlântica,2024,10,16,Primavera
MINAS GERAIS,CARMO DO RIO CLARO,Mata Atlântica,2024,10,16,Primavera
MINAS GERAIS,BOM JESUS DA PENHA,Mata Atlântica,2024,10,16,Primavera
SÃO PAULO,ITU,Mata Atlântica,2024,10,16,Primavera
SÃO PAULO,PINHALZINHO,Mata Atlântica,2024,10,16,Primavera
SÃO PAULO,AMPARO,Mata Atlântica,2024,10,16,Primavera
GOIÁS,FORMOSA,Cerrado,2024,10,16,Primavera
MATO GROSSO,NOVO SANTO ANTÔNIO,Cerrado,2024,10,16,Primavera
TOCANTINS,SANDOLÂNDIA,Cerrado,2024,10,16,Primavera
MATO GROSSO DO SUL,MUNDO NOVO,Mata Atlântica,2024,10,16,Primavera
PARANÁ,SANTA HELENA,Mata Atlântica,2024,10,16,Primavera
PARANÁ,SÃO MIGUEL DO IGUAÇU,Mata Atlântica,2024,10,16,Primavera
GOIÁS,MONTES CLAROS DE GOIÁS,Cerrado,2024,10,16,Primavera
GOIÁS,MATRINCHÃ,Cerrado,2024,10,16,Primavera
MATO GROSSO,NOVA NAZARÉ,Cerrado,2024,10,16,Primavera
MATO GROSSO,RIBEIRÃO CASCALHEIRA,Amazônia,2024,10,16,Primavera
GOIÁS,APORÉ,Cerrado,2024,10,16,Primavera
GOIÁS,SÃO JOÃO D'ALIANÇA,Cerrado,2024,10,16,Primavera
MATO GROSSO DO SUL,SANTA RITA DO PARDO,Cerrado,2024,10,16,Primavera
SÃO PAULO,PRESIDENTE EPITÁCIO,Mata Atlântica,2024,10,16,Primavera
PARANÁ,IVATÉ,Mata Atlântica,2024,10,16,Primavera
PARANÁ,CASCAVEL,Mata Atlântica,2024,10,16,Primavera
PARANÁ,BRAGANEY,Mata Atlântica,2024,10,16,Primavera
PARANÁ,UBIRATÃ,Mata Atlântica,2024,10,16,Primavera
PARANÁ,GOIOERÊ,Mata Atlântica,2024,10,16,Primavera
PARANÁ,FRANCISCO BELTRÃO,Mata Atlântica,2024,10,16,Primavera
PARANÁ,PLANALTO,Mata Atlântica,2024,10,16,Primavera
PARANÁ,SANTA IZABEL DO OESTE,Mata Atlântica,2024,10,16,Primavera
PARANÁ,QUEDAS DO IGUAÇU,Mata Atlântica,2024,10,16,Primavera
MINAS GERAIS,MURIAÉ,Mata Atlântica,2024,10,16,Primavera
RIO DE JANEIRO,TANGUÁ,Mata Atlântica,2024,10,16,Primavera
MATO GROSSO DO SUL,SETE QUEDAS,Mata Atlântica,2024,10,16,Primavera
RIO DE JANEIRO,RIO BONITO,Mata Atlântica,2024,10,16,Primavera
MINAS GERAIS,TIRADENTES,Mata Atlântica,2024,10,16,Primavera
RIO DE JANEIRO,PORCIÚNCULA,Mata Atlântica,2024,10,16,Primavera
MINAS GERAIS,PRADOS,Mata Atlântica,2024,10,16,Primavera
GOIÁS,PADRE BERNARDO,Cerrado,2024,10,16,Primavera
MINAS GERAIS,MONTE ALEGRE DE MINAS,Cerrado,2024,10,16,Primavera
MINAS GERAIS,ITAPAGIPE,Cerrado,2024,10,16,Primavera
MINAS GERAIS,FRUTAL,Cerrado,2024,10,16,Primavera
SÃO PAULO,BEBEDOURO,Mata Atlântica,2024,10,16,Primavera
PARANÁ,RIBEIRÃO DO PINHAL,Mata Atlântica,2024,10,16,Primavera
SÃO PAULO,TAQUARITUBA,Mata Atlântica,2024,10,16,Primavera
PARANÁ,CAMPO LARGO,Mata Atlântica,2024,10,16,Primavera
PARANÁ,VENTANIA,Mata Atlântica,2024,10,16,Primavera
GOIÁS,NOVA GLÓRIA,Cerrado,2024,10,16,Primavera
GOIÁS,BARRO ALTO,Cerrado,2024,10,16,Primavera
GOIÁS,CRIXÁS,Cerrado,2024,10,16,Primavera
GOIÁS,PARANAIGUARA,Cerrado,2024,10,16,Primavera
PARANÁ,ORTIGUEIRA,Mata Atlântica,2024,10,16,Primavera
PARANÁ,RIO BOM,Mata Atlântica,2024,10,16,Primavera
MATO GROSSO,CHAPADA DOS GUIMARÃES,Cerrado,2024,10,16,Primavera
MATO GROSSO,VÁRZEA GRANDE,Cerrado,2024,10,16,Primavera
SÃO PAULO,CÁSSIA DOS COQUEIROS,Mata Atlântica,2024,10,16,Primavera
PARANÁ,BOCAIÚVA DO SUL,Mata Atlântica,2024,10,16,Primavera
RIO DE JANEIRO,MIRACEMA,Mata Atlântica,2024,10,16,Primavera
RIO DE JANEIRO,ITAPERUNA,Mata Atlântica,2024,10,16,Primavera
SÃO PAULO,CAÇAPAVA,Mata Atlântica,2024,10,16,Primavera
SÃO PAULO,ROSEIRA,Mata Atlântica,2024,10,16,Primavera
BAHIA,IBOTIRAMA,Cerrado,2024,10,16,Primavera
BAHIA,IBITITÁ,Caatinga,2024,10,16,Primavera
BAHIA,BARRA,Caatinga,2024,10,16,Primavera
MINAS GERAIS,INDIANÓPOLIS,Cerrado,2024,10,16,Primavera
MINAS GERAIS,IBIRACI,Cerrado,2024,10,16,Primavera
SÃO PAULO,ITUVERAVA,Cerrado,2024,10,16,Primavera
SÃO PAULO,PEDREGULHO,Cerrado,2024,10,16,Primavera
MINAS GERAIS,SÃO ROQUE DE MINAS,Cerrado,2024,10,16,Primavera
MINAS GERAIS,FORTALEZA DE MINAS,Mata Atlântica,2024,10,16,Primavera
BAHIA,CORDEIROS,Caatinga,2024,10,16,Primavera
PIAUÍ,SIMÕES,Caatinga,2024,10,16,Primavera
MARANHÃO,BURITI,Cerrado,2024,10,16,Primavera
PIAUÍ,MORRO CABEÇA NO TEMPO,Caatinga,2024,10,16,Primavera
PIAUÍ,MORRO CABEÇA NO TEMPO,Cerrado,2024,10,16,Primavera
MARANHÃO,DOM PEDRO,Cerrado,2024,10,16,Primavera
MARANHÃO,ARARI,Amazônia,2024,10,16,Primavera
MARANHÃO,SÃO RAIMUNDO DO DOCA BEZERRA,Cerrado,2024,10,16,Primavera
MARANHÃO,LAGOA GRANDE DO MARANHÃO,Cerrado,2024,10,16,Primavera
MARANHÃO,PINDARÉ-MIRIM,Amazônia,2024,10,16,Primavera
MARANHÃO,TUFILÂNDIA,Amazônia,2024,10,16,Primavera
DISTRITO FEDERAL,BRASÍLIA,Cerrado,2024,10,16,Primavera
GOIÁS,PLANALTINA,Cerrado,2024,10,16,Primavera
GOIÁS,BELA VISTA DE GOIÁS,Cerrado,2024,10,16,Primavera
MARANHÃO,BURITICUPU,Amazônia,2024,10,16,Primavera
MARANHÃO,IMPERATRIZ,Cerrado,2024,10,16,Primavera
GOIÁS,VICENTINÓPOLIS,Cerrado,2024,10,16,Primavera
PARÁ,ELDORADO DO CARAJÁS,Amazônia,2024,10,16,Primavera
TOCANTINS,DOIS IRMÃOS DO TOCANTINS,Cerrado,2024,10,16,Primavera
TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,2024,10,16,Primavera
RONDÔNIA,MONTE NEGRO,Amazônia,2024,10,16,Primavera
RONDÔNIA,BURITIS,Amazônia,2024,10,16,Primavera
RONDÔNIA,ALTO PARAÍSO,Amazônia,2024,10,16,Primavera
RONDÔNIA,SÃO MIGUEL DO GUAPORÉ,Amazônia,2024,10,16,Primavera
RONDÔNIA,MACHADINHO D'OESTE,Amazônia,2024,10,16,Primavera
RONDÔNIA,ESPIGÃO D'OESTE,Amazônia,2024,10,16,Primavera
RONDÔNIA,CACOAL,Amazônia,2024,10,16,Primavera
MATO GROSSO,JUÍNA,Cerrado,2024,10,16,Primavera
MATO GROSSO,BRASNORTE,Amazônia,2024,10,16,Primavera
MATO GROSSO,APIACÁS,Amazônia,2024,10,16,Primavera
MATO GROSSO,GUARANTÃ DO NORTE,Amazônia,2024,10,16,Primavera
MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,Amazônia,2024,10,16,Primavera
MATO GROSSO,SÃO JOSÉ DO XINGU,Amazônia,2024,10,16,Primavera
MATO GROSSO DO SUL,COSTA RICA,Cerrado,2024,10,16,Primavera
MATO GROSSO,TORIXORÉU,Cerrado,2024,10,16,Primavera
MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,Cerrado,2024,10,16,Primavera
MATO GROSSO,SANTA TEREZINHA,Cerrado,2024,10,16,Primavera
PARÁ,OURILÂNDIA DO NORTE,Amazônia,2024,10,16,Primavera
BAHIA,JACARACI,Caatinga,2024,10,16,Primavera
AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,2024,10,16,Primavera
AMAZONAS,TEFÉ,Amazônia,2024,10,16,Primavera
AMAZONAS,UARINI,Amazônia,2024,10,16,Primavera
MARANHÃO,CACHOEIRA GRANDE,Amazônia,2024,10,16,Primavera
PARÁ,SANTA BÁRBARA DO PARÁ,Amazônia,2024,10,16,Primavera
PARÁ,VIGIA,Amazônia,2024,10,16,Primavera
AMAPÁ,CUTIAS,Amazônia,2024,10,16,Primavera
AMAPÁ,FERREIRA GOMES,Amazônia,2024,10,16,Primavera
AMAZONAS,URUCARÁ,Amazônia,2024,10,16,Primavera
AMAZONAS,CAAPIRANGA,Amazônia,2024,10,16,Primavera
AMAZONAS,COARI,Amazônia,2024,10,16,Primavera
AMAZONAS,TAPAUÁ,Amazônia,2024,10,16,Primavera
RORAIMA,ALTO ALEGRE,Amazônia,2024,10,16,Primavera
RORAIMA,NORMANDIA,Amazônia,2024,10,16,Primavera
RIO GRANDE DO SUL,JAGUARÃO,Pampa,2024,10,16,Primavera
RIO GRANDE DO SUL,MONTE BELO DO SUL,Mata Atlântica,2024,10,16,Primavera
PARANÁ,PONTA GROSSA,Mata Atlântica,2024,10,16,Primavera
PARANÁ,TAMARANA,Mata Atlântica,2024,10,16,Primavera
MATO GROSSO DO SUL,BONITO,Cerrado,2024,10,16,Primavera
MATO GROSSO,BARRA DO GARÇAS,Cerrado,2024,10,16,Primavera
MATO GROSSO,RONDONÓPOLIS,Cerrado,2024,10,16,Primavera
MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Cerrado,2024,10,16,Primavera
MATO GROSSO DO SUL,TERENOS,Cerrado,2024,10,16,Primavera
MATO GROSSO,NOVA BANDEIRANTES,Amazônia,2024,10,16,Primavera
MATO GROSSO,COTRIGUAÇU,Amazônia,2024,10,16,Primavera
RONDÔNIA,CASTANHEIRAS,Amazônia,2024,10,16,Primavera
RONDÔNIA,PRESIDENTE MÉDICI,Amazônia,2024,10,16,Primavera
RONDÔNIA,JARU,Amazônia,2024,10,16,Primavera
RONDÔNIA,OURO PRETO DO OESTE,Amazônia,2024,10,16,Primavera
RONDÔNIA,GOVERNADOR JORGE TEIXEIRA,Amazônia,2024,10,16,Primavera
RONDÔNIA,SERINGUEIRAS,Amazônia,2024,10,16,Primavera
AMAZONAS,SANTO ANTÔNIO DO IÇÁ,Amazônia,2024,10,16,Primavera
AMAZONAS,SÃO PAULO DE OLIVENÇA,Amazônia,2024,10,16,Primavera
AMAZONAS,TABATINGA,Amazônia,2024,10,16,Primavera
AMAZONAS,EIRUNEPÉ,Amazônia,2024,10,16,Primavera
AMAZONAS,ENVIRA,Amazônia,2024,10,16,Primavera
ACRE,MÂNCIO LIMA,Amazônia,2024,10,16,Primavera
ACRE,MARECHAL THAUMATURGO,Amazônia,2024,10,16,Primavera
ACRE,PORTO WALTER,Amazônia,2024,10,16,Primavera
AMAZONAS,AMATURÁ,Amazônia,2024,10,16,Primavera
AMAZONAS,ALVARÃES,Amazônia,2024,10,16,Primavera
AMAZONAS,JURUÁ,Amazônia,2024,10,16,Primavera
AMAZONAS,JAPURÁ,Amazônia,2024,10,16,Primavera
AMAZONAS,JUTAÍ,Amazônia,2024,10,16,Primavera
AMAZONAS,TONANTINS,Amazônia,2024,10,16,Primavera
AMAZONAS,FONTE BOA,Amazônia,2024,10,16,Primavera
AMAZONAS,CARAUARI,Amazônia,2024,10,16,Primavera
RORAIMA,PACARAIMA,Amazônia,2024,10,16,Primavera
RORAIMA,SÃO JOÃO DA BALIZA,Amazônia,2024,10,16,Primavera
RIO GRANDE DO SUL,SANTIAGO,Pampa,2024,10,16,Primavera
PARANÁ,APUCARANA,Mata Atlântica,2024,10,16,Primavera
SANTA CATARINA,PAPANDUVA,Mata Atlântica,2024,10,16,Primavera
SANTA CATARINA,TIMBÓ GRANDE,Mata Atlântica,2024,10,16,Primavera
PARANÁ,CAMPO DO TENENTE,Mata Atlântica,2024,10,16,Primavera
PARANÁ,ALMIRANTE TAMANDARÉ,Mata Atlântica,2024,10,16,Primavera
MATO GROSSO DO SUL,FIGUEIRÃO,Cerrado,2024,10,16,Primavera
MATO GROSSO,NOVA MARINGÁ,Amazônia,2024,10,16,Primavera
AMAZONAS,BORBA,Amazônia,2024,10,16,Primavera
AMAZONAS,IPIXUNA,Amazônia,2024,10,16,Primavera
AMAZONAS,BENJAMIN CONSTANT,Amazônia,2024,10,16,Primavera
PIAUÍ,CARIDADE DO PIAUÍ,Caatinga,2024,10,16,Primavera
PARANÁ,BOM SUCESSO,Mata Atlântica,2024,10,16,Primavera
PIAUÍ,ALTO LONGÁ,Caatinga,2024,10,16,Primavera
PARANÁ,FÊNIX,Mata Atlântica,2024,10,16,Primavera
CEARÁ,CARIÚS,Caatinga,2024,10,16,Primavera
PIAUÍ,SÃO BRAZ DO PIAUÍ,Caatinga,2024,10,16,Primavera
MARANHÃO,JOÃO LISBOA,Amazônia,2024,10,16,Primavera
MARANHÃO,TASSO FRAGOSO,Cerrado,2024,10,16,Primavera
MARANHÃO,PRESIDENTE VARGAS,Cerrado,2024,10,16,Primavera
MARANHÃO,MARAJÁ DO SENA,Cerrado,2024,10,16,Primavera
BAHIA,UTINGA,Caatinga,2024,10,16,Primavera
SÃO PAULO,RESTINGA,Cerrado,2024,10,16,Primavera
